Carimbo de data/hora,A qual instituição você está filiado hoje?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,"Em qual instituição você concluiu sua graduação? (Insira a sigla, ex: UFPR, UNIOESTE, PUCPR, UEM, UEL, etc.)",De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas DIFERENTES de Estatística vc cursou na pós-graduação (mestrado + doutorado) no total? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",A qual turma da disciplina você pertence?,Tem/teve contato ou conhecimento sobre o Prof. Coordenador da Disciplina (Paulo Justiniano)?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Sexo,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Você mora,Quantos irmãos você tem?,Qual a sua origem?,Possui habilitação para dirigir? Qual categoria?,Qual seu meio de transporte predominante para ir para Universidade?,"Em média, quanto tempo você demora para chegar a Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?"
20/05/2020 13:10:12,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Exatas,2019,UNC,"Iniciação científica, Projeto de extensão, CREAjr-SC",,2021,UFPR,0,CAPES,2,0,Sim,Excel,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Por ex-alunos da Disciplina,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,50,30/08/1997,Bolsista em tempo integral,Sozinho,1,Outro Estado,A e B (moto e carro),A pé,20,4,Cachorro,Teclado,"Facebook, Google+, Instagram, Linkedin, Outras",38,A se chama Bouba e B se chama Kiki.
20/05/2020 13:10:17,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2014,PUCPR,Monitoria,,,,0,Não,1,5,Sim,"Excel, BIOSTAT",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Por ex-alunos da Disciplina,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,176,78,24/08/1991,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,1,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,50,1,Não possuo,"Teclado, Outro","Facebook, Instagram, Linkedin",44,B se chama Bouba e A se chama Kiki.
20/05/2020 13:15:28,UEPG,SD - Saúde,Doutorado,Ciências Biológicas,2015,UCE,,2020,2020,UEPG,1,CAPES,1,9,Sim,"SPSS, Excel",Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Sim,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,55,06/06/1987,Bolsista em tempo integral,Com amigos,2,Outro País,Não,A pé,20,5,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",55,B se chama Bouba e A se chama Kiki.
20/05/2020 13:19:26,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2016,UFPR,"Iniciação científica, Monitoria",2018,2020,UFPR,4,CAPES,1,1,Sim,"R, Excel",Certamente sim,10,Conseguir um emprego.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Remota,Não,Sim,Totalmente em escola particular,Ensino médio tradicional,Feminino,181,75,01/08/1994,Bolsista em tempo integral,Com os pais,2,Curitiba,B (carro),Carro/moto próprio,10,0,"Cachorro, Coelho",Outro,"Facebook, Instagram, Linkedin, Outras",35,B se chama Bouba e A se chama Kiki.
20/05/2020 13:21:03,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2016,UFMT,Monitoria,,,,0,Não,1,1,Sim,R,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Presencial,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,179,79,15/02/1990,Desempregado,Com o namorado(a)/noivo(a)/cônjuge,1,Outro Estado,B (carro),Bicicleta,20,4,Cachorro,Flauta,"Facebook, Instagram, Linkedin",45,B se chama Bouba e A se chama Kiki.
20/05/2020 13:23:27,UNICENTRO,,Mestrado Acadêmico,Ciências Humanas,2018,UNICENTRO,"Iniciação científica, Monitoria, Projeto de extensão",,2021,,0,CAPES,1,1,Sim,"Minitab, Excel",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,163,55,26/10/1995,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,B (carro),Carro/moto próprio,15,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",38,B se chama Bouba e A se chama Kiki.
20/05/2020 13:23:38,UFPR,ED - Educação,Mestrado Acadêmico,Ciências Humanas,2008,UNIBRASIL,Projeto de extensão,2020,,UFPR,0,Não,1,0,Não,,Não sei ainda,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,165,68,10/12/1981,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,1,Curitiba,B (carro),Carro/moto próprio,15,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",43,B se chama Bouba e A se chama Kiki.
20/05/2020 13:24:16,UNICENTRO,AG - Agrárias,Doutorado,Ciências Biológicas,2014,UNICENTRO,Monitoria,2018,2019,UNICENTRO,0,CNPQ,2,1,Sim,SISVAR,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,162,58,30/06/1989,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,1,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,5,0,"Cachorro, Peixe",Não toco nenhum instrumento,"Facebook, Instagram",45,B se chama Bouba e A se chama Kiki.
20/05/2020 13:25:33,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2007,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",2013,2015,UFPR,4,Não,1,2,Sim,Excel,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Por alguma outra mídia social da UFPR,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,167,63,22/11/1982,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,2,Curitiba,B (carro),Carro/moto próprio,12,2,Gato,Piano,"Facebook, Instagram, Linkedin",55,B se chama Bouba e A se chama Kiki.
20/05/2020 13:26:23,UFPR,TC - Tecnologia,Doutorado,Ciências Exatas,2017,UTFPR,"Iniciação científica, Monitoria, Projeto de extensão",2017,2019,UTFPR,0,CAPES,1,1,Sim,"Minitab, Excel, Matlab",Certamente sim,10,Conseguir um emprego.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,175,62,08/09/1980,Bolsista em tempo integral,Com outros familiares,3,Interior do Paraná,A e B (moto e carro),Transporte público,30,3,Não possuo,"Violão, Outro",Linkedin,53,A se chama Bouba e B se chama Kiki.
20/05/2020 13:26:33,UEPG,,Doutorado,Ciências Biológicas,2010,União,Iniciação científica,2015,2017,Uepg,1,CAPES,0,1,Sim,"R, Excel, Python",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,169,65,15/09/1988,Bolsista em tempo integral,Sozinho,2,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,15,0,Não possuo,Guitarra,"Facebook, Instagram",45,B se chama Bouba e A se chama Kiki.
20/05/2020 13:29:28,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2020,UFPR,"Projeto de extensão, PVA",,,,1,Não,1,0,Não,Excel,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,157,58,13/02/1994,Desempregada,Com os pais,2,Interior do Paraná,B (carro),Transporte público,25,1,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",38,B se chama Bouba e A se chama Kiki.
20/05/2020 13:30:31,UFPR,ET - Exatas,Doutorado,Ciências Exatas,2009,UNICENTRO,Projeto de extensão,2015,2017,UFPR,1,Não,1,3,Sim,"Minitab, Matlab",Certamente sim,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,187,73,25/09/1987,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge,4,Interior do Paraná,A e B (moto e carro),Carro/moto próprio,150,2,Cachorro,Piano,"Facebook, Instagram",45,A se chama Bouba e B se chama Kiki.
20/05/2020 13:31:20,UEPG,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2008,ufpr,"Iniciação científica, Monitoria",,,,0,Não,2,0,Sim,epiinfo,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,187,100,05/11/1981,autonomo,Com o namorado(a)/noivo(a)/cônjuge,2,Curitiba,A e B (moto e carro),Carro/moto próprio,20,0,"Gato, Outro","Violão, Guitarra, Bateria","Facebook, Instagram",40,B se chama Bouba e A se chama Kiki.
20/05/2020 13:31:22,UNICENTRO,,Mestrado Acadêmico,Ciências Biológicas,2019,UNICENTRO,"Iniciação científica, Monitoria, Projeto de extensão",,2022,,0,CAPES,2,1,Sim,"R, Excel",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Sim,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,176,95,08/02/1998,Bolsista em tempo integral,Com os pais,2,Interior do Paraná,B (carro),Carro/moto próprio,20,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",46,A se chama Bouba e B se chama Kiki.
20/05/2020 13:34:20,UFPR,BL - Ciências Biológiccas,Doutorado,Ciências Biológicas,2015,FPP,"Iniciação científica, Monitoria, Projeto de extensão",2016,2018,UFPR,1,CAPES,2,11,Sim,Prism,Certamente sim,10,Conseguir um emprego.,Por colegas,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,157,70,01/03/1995,Bolsista em tempo integral,Com outros familiares,2,Curitiba,B (carro),Carro/moto próprio,50,4,Cachorro,Violão,"Facebook, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
20/05/2020 13:36:09,UFPR,BL - Ciências Biológiccas,Mestrado Acadêmico,Ciências Biológicas,2017,PUCPR,"Iniciação científica, Monitoria",,,,0,CAPES,1,0,Não,Excel,Certamente sim,9,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Presencial,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,180,85,28/06/1992,Bolsista em tempo integral,Com amigos,4,Outro Estado,B (carro),Carro/moto próprio,40,4,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram",50,B se chama Bouba e A se chama Kiki.
20/05/2020 13:38:45,UEPG,,Doutorado,Ciências Biológicas,2001,UFPR,Monitoria,,2020,UEPG,1,CAPES,0,1,Sim,Biostat,Certamente sim,10,Ser professora universitária de graduação e pós-graduação,Pela PPGO da UEPG,Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,162,53,14/08/1979,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,2,Curitiba,B (carro),Carro/moto próprio,70,2,Cachorro,Outro,"Facebook, Instagram, Outras",49,A se chama Bouba e B se chama Kiki.
20/05/2020 13:40:21,UFPR,ED - Educação,Doutorado,Ciências Humanas,2014,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",2017,2019,UFPR,0,CAPES,1,0,Sim,"R, Excel",Certamente sim,10,concurso público para docente de instituição de ensino superior,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,178,96,05/01/1992,Bolsista em tempo integral,Com os pais,1,Curitiba,B (carro),Carro/moto próprio,45,0,Não possuo,"Violão, Guitarra, Contrabaixo","Facebook, Twitter, Instagram, Linkedin",45,B se chama Bouba e A se chama Kiki.
20/05/2020 13:43:02,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2014,unioeste,Projeto de extensão,,,,0,Não,0,0,Não,Excel,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,164,88,10/06/1969,servidor público,Sozinho,3,Curitiba,B (carro),Carro/moto próprio,15,2,Não possuo,"Teclado, Flauta, Outro",Nenhuma,52,B se chama Bouba e A se chama Kiki.
20/05/2020 13:44:24,UFPR,ED - Educação,Mestrado Acadêmico,Ciências Humanas,2007,FACEL,,,2021,,0,Não,2,2,Sim,SPSS,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,154,72,21/05/1985,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge,1,Curitiba,B (carro),Carro/moto próprio,45,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",40,A se chama Bouba e B se chama Kiki.
20/05/2020 13:44:29,UNILA,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2010,UDC UNIÃO DINÂMICA DE FACULDADE DAS CATARATAS,Iniciação científica,,,,0,Não,1,0,Não,,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Sim,Remota,Não,Sim,Totalmente em escola pública,Ensino médio tradicional,Feminino,158,59,16/11/1988,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge,5,Interior do Paraná,B (carro),Transporte público,130,2,Cachorro,Não toco nenhum instrumento,"Facebook, Google+",45,B se chama Bouba e A se chama Kiki.
20/05/2020 13:45:50,UNILA,,Doutorado,Ciências Exatas,2010,FAACZ,Monitoria,2015,2017,UFES,0,CAPES,1,7,Sim,"Statistica, Excel",Certamente sim,9,Lecionar (concurso ou iniciativa privada) e empreender,Pelo(a)  orientador(a),Não,Remota,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,180,98,13/10/1986,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,1,Outro Estado,Superior à B,Transporte público,40,6,Cachorro,"Violão, Guitarra, Teclado, Flauta, Outro","Facebook, Google+, Instagram, Linkedin",50,B se chama Bouba e A se chama Kiki.
20/05/2020 13:46:52,UFPR,BL - Ciências Biológiccas,Mestrado Acadêmico,Ciências Biológicas,2018,UNESPAR,Iniciação científica,,,,1,CAPES,1,0,Sim,"R, Excel",Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,170,73,10/11/1997,Bolsista em tempo integral,Com amigos,4,Interior do Paraná,Não,A pé,20,4,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",47,B se chama Bouba e A se chama Kiki.
20/05/2020 13:46:55,UFPR,BL - Ciências Biológiccas,Mestrado Acadêmico,Ciências Biológicas,2015,Uningá,Monitoria,,,,0,CAPES,0,0,Sim,"SPSS, Excel",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,167,68,06/07/1993,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge,2,Interior do Paraná,B (carro),Transporte público,30,10,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",50,A se chama Bouba e B se chama Kiki.
20/05/2020 13:47:25,UFPR,SP - Palotina,Doutorado,Ciências Biológicas,2017,UFGD,"Monitoria, PIBID",2017,2019,UFGGD,2,CAPES,1,12,Sim,"R, Excel",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Remota,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,183,80,27/03/1995,Bolsista em tempo integral,Com amigos,2,Outro Estado,A e B (moto e carro),A pé,15,4,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram",43,B se chama Bouba e A se chama Kiki.
